URL handle,Title,Tags,Status
tutu-white-porcelain-serving-bowl-9-8-in,"Tutu White Porcelain Serving Bowl, 9.8 in","cat:new-arrivals, cat:tabletop, Christmas, Dinner Party, Entertaining, Hostess Gift, Housewarming, Minimalist, Organic Modern, Porcelain, Porcelain; microwave-safe; dishwasher-safe, seg:the-full-table, Serving, Serving Bowl, Thanksgiving, The Art of the Table, The Dinner Party, TUTU, Wabi-Sabi, Wedding, Wedding Season, Weekend Gatherings, White, kit:eligible",Active
tzoma-textured-ceramic-vase-9-4-in,"Tzoma Textured Ceramic Vase, 9.4 in","100% ceramic; textured finish; hand wash recommended, cat:decor, cat:new-arrivals, Ceramic, Christmas, Decorative Vase, Décor & Styling, Entertaining, Flowers on the Table, Gifting, Hostess Gift, Housewarming, Just Because, Minimalist, Mother's Day, Multicolor, Organic Modern, seg:someone-in-mind, The Collected Home, The Host's Touch, Wabi-Sabi, Wedding Season, kit:eligible",Active
vega-crystal-red-wine-glasses-22-fl-oz-set-of-2,"Vega Crystal Red Wine Glasses, 22 fl oz, Set of 2","Bar & Barware, cat:bar-glassware, cat:gifts, cat:new-arrivals, Classic/Heritage, Clear, Cristal, Dishwasher-safe 100% crystal; silver rim, Entertaining, Gifting, Hostess Gift, Hostess Gifts, Housewarming, Minimalist, Organic Modern, Red Wine Glass, seg:season-opener, The Well-Set Bar, VEGA, Wedding, Wedding Season, Wine Night, gift-glass",Active
vega-crystal-tumbler-set-of-2,Vega Crystal Tumbler Set of 2,"100% crystal; generous 17.9 fl oz (530 mL) capacity, Bar & Barware, cat:bar-glassware, cat:gifts, cat:new-arrivals, Classic/Heritage, Clear, Cocktail Hour, Cristal, Entertaining, Hostess Gift, Housewarming, Minimalist, New Year, Organic Modern, seg:first-dinner-party, The Dinner Party, The Well-Set Bar, Tumbler, VEGA, Wedding, Wedding Season, gift-glass",Active
vega-crystal-wine-glasses-15-2-fl-oz-set-of-2,"Vega Crystal Wine Glasses, 15.2 fl oz, Set of 2","100% crystal; 15.2 fl oz bowl; set of 2, Bar & Barware, cat:bar-glassware, cat:gifts, cat:new-arrivals, Christmas, Classic/Heritage, Clear, Cristal, Entertaining, Gifting, Hostess Gift, Housewarming, Minimalist, Scandinavian, seg:the-full-table, Thanksgiving, The Dinner Party, The Well-Set Bar, VEGA, Wedding, Wedding Season, Wine Glass, Wine Night, gift-glass",Active
venice-white-porcelain-sauce-dish-2-4-fl-oz-70-ml,"Venice White Porcelain Sauce Dish, 2.4 fl oz (70 mL)","cat:new-arrivals, cat:tabletop, Christmas, Classic/Heritage, Entertaining, Everyday Celebrations, Everyday Use, Hostess Gift, Housewarming, Microwave- and dishwasher-safe; porcelain resists odors and flavors., Minimalist, Porcelain, Sauce Dish, Scandinavian, seg:the-full-table, Serving, Thanksgiving, The Dinner Party, The Host's Touch, Wedding, Wedding Season, White, kit:eligible",Active
verena-white-porcelain-mug-13-5-fl-oz,"Verena White Porcelain Mug, 13.5 fl oz","cat:new-arrivals, cat:tabletop, Christmas, Coffee & Tea, Coffee Mug, Everyday Use, Gifting, Graduation Season, Hostess Gift, Housewarming, Japandi, Minimalist, Mother's Day, Porcelain, Porcelain; microwave-safe; dishwasher-safe, Scandinavian, Self-Gift, Slow Mornings, The Coffee Ritual, The Tea Ritual, White, kit:eligible",Active
versalles-multicolor-porcelain-salad-plates-set-of-4,"Versalles Multicolor Porcelain Salad Plates, Set of 4","cat:gifts, cat:new-arrivals, cat:tabletop, Certified lead- and cadmium-free; microwave- and dishwasher-safe, Christmas, Classic/Heritage, Coastal, Entertaining, Everyday Use, Hostess Gift, Housewarming, Multicolor, Organic Modern, Porcelain, Salad Plate, seg:season-opener, Serving, The Art of the Table, The Sunday Table, VERSALLES, Wedding, Wedding Season, Weekend Gatherings, kit:eligible",Active
versalles-porcelain-cup-and-saucer-set-of-4,Versalles Porcelain Cup and Saucer Set of 4,"cat:gifts, cat:new-arrivals, cat:tabletop, Certified lead- and cadmium-free porcelain; microwave- and dishwasher-safe., Christmas, Classic/Heritage, Coffee & Tea, Cup and Saucer Set, Entertaining, Gifting, Hostess Gift, Hostess Gifts, Housewarming, Mediterranean, Mother's Day, Multicolor, Organic Modern, Porcelain, Thank-You, The Coffee Ritual, The Tea Ritual, VERSALLES, Wedding Season, kit:eligible",Active
versalles-porcelain-dinner-plates-set-of-4-10-6-in,"Versalles Porcelain Dinner Plates, Set of 4, 10.6 in","cat:gifts, cat:new-arrivals, cat:tabletop, Christmas, Classic/Heritage, Coastal, Dinner Party, Dinner Plate, Entertaining, Everyday Use, Hostess Gift, Housewarming, Lead-free porcelain plates; cadmium-free; microwave- and dishwasher-safe., Mediterranean, Multicolor, Porcelain, Thanksgiving, The Art of the Table, The Dinner Party, The Sunday Table, VERSALLES, Wedding, Wedding Season, kit:eligible",Active
vigneto-two-step-waiters-corkscrew,Vigneto Two-Step Waiter’s Corkscrew,"and capsule cutter; stainless steel construction., Bar & Barware, Black, cat:bar-glassware, cat:new-arrivals, Classic/Heritage, Cocktail Hour, Entertaining, foil cutter, Gifting, Hostess Gift, Housewarming, Minimalist, New Year, Silver, Stainless steel, Thank-You, Thanksgiving, The Dinner Party, Two-step professional lever mechanism; integrated bottle opener, Waiter’s Corkscrew, Wedding Season, Wine Night, kit:eligible",Active
villa-mini-pine-tree-tabletop-christmas-decor-5-9-in,"Villa Mini Pine Tree Tabletop Christmas Decor, 5.9 in","Abeto, Artificial Christmas Tree, cat:decor, cat:new-arrivals, Chino, Christmas, Décor & Styling, Gifting, Green, Holiday Gift, Holiday Traditions, Hostess Gift, Indoor use; wipe clean with a dry cloth; 85% polyethylene with 15% Chinese fir., Just Because, Minimalist, Organic Modern, Polietileno, Scandinavian, Seasonal Tables, Special Occasion, The Host's Touch, kit:eligible",Active
villa-red-soda-lime-side-plate-8-1-in-20-5-cm,"Villa Red Soda-Lime Side Plate, 8.1 in (20.5 cm)","cat:new-arrivals, cat:tabletop, Classic/Heritage, Dishwasher-safe; 100% soda-lime glass, Entertaining, Everyday Use, Glass, Hostess Gift, Hostess Gifts, Housewarming, Minimalist, Multicolor, Organic Modern, seg:the-full-table, Serving, Side Plate, Soda-lime, The Art of the Table, The Dinner Party, Wedding, Wedding Season, kit:eligible",Active
wask-gold-trim-cabinet-knobs-set-of-2,"Wask Gold Trim Cabinet Knobs, Set of 2","Cabinet Knob, cat:decor, cat:gifts, cat:new-arrivals, Classic/Heritage, dry cloth, Décor & Styling, Everyday Use, Gifting, Hostess Gift, Housewarming, Japandi, Metal, Natural-Blanco, Objects with Stories, Organic Modern, Self-Gift, Set of 2; metal construction; wipes clean with a soft, The Collected Home, The Host's Touch, kit:eligible",Active
white-airtight-divided-food-storage-container-21-3-fl-oz,"White Airtight Divided Food Storage Container, 21.3 fl oz","Airtight locking lid; built-in divider; microwave-safe base with lid removed., cat:kitchen, cat:new-arrivals, Christmas, Clear, CONTENEDORES PLASTICOS BLANCO, Cooking & Baking, Cooking Together, Everyday Use, Food Storage Container, Gifting, Housewarming, Japandi, Minimalist, Open-Door Hospitality, Polypropylene, Scandinavian, Self-Gift, Silicone, Thank-You, Thanksgiving, The Potluck, White, kit:eligible",Active
white-airtight-food-storage-container-13-9-fl-oz,"White Airtight Food Storage Container, 13.9 fl oz","Airtight silicone seal; microwave-safe base with lid removed; freezer-safe when left 3/4 empty., cat:kitchen, cat:new-arrivals, Clear, CONTENEDORES PLASTICOS BLANCO, Cooking & Baking, Cooking Together, Everyday Use, Food Storage Container, Gifting, Housewarming, Minimalist, Organic Modern, Polypropylene, Scandinavian, Self-Gift, Silicone, Thank-You, Thanksgiving, The Host's Touch, The Overnight Guest, White, kit:eligible",Active
white-airtight-food-storage-container-38-9-fl-oz,"White Airtight Food Storage Container, 38.9 fl oz","Airtight locking lid with silicone seal; microwave-compatible base with lid removed; freezer safe with expansion space., cat:kitchen, cat:new-arrivals, Christmas, Clear, CONTENEDORES PLASTICOS BLANCO, Cooking & Baking, Cooking Together, Everyday Use, Food Storage Container, Gifting, Housewarming, Minimalist, Open-Door Hospitality, Organic Modern, Polypropylene, Scandinavian, Self-Gift, Silicone, Thank-You, Thanksgiving, Weekend Gatherings, White, kit:eligible",Active
white-airtight-food-storage-containers-set-of-7,"White Airtight Food Storage Containers, Set of 7","Airtight silicone-sealed lids; clear bases for content visibility, cat:gifts, cat:kitchen, cat:new-arrivals, Clear, CONTENEDORES PLASTICOS BLANCO, Cooking & Baking, Cooking Together, Everyday Use, Food Storage Container Set, Gifting, Housewarming, Minimalist, Organic Modern, Polypropylene, Scandinavian, seg:first-dinner-party, seg:weeknight-ceremony, Silicone, Thank-You, The Host's Touch, The Sunday Table, Wedding, White, kit:eligible",Active
white-and-gold-card-deck-box,White and Gold Card Deck Box,"Bar & Barware, Brass, cat:decor, cat:new-arrivals, Christmas, Classic/Heritage, Entertaining, Father's Day, Game Night, Gifting, Hostess Gift, Hostess Gifts, Housewarming, Iron, Just Because, Lidded one-deck storage; white-and-gold suit detailing, MDF, Minimalist, Organic Modern, Playing Card Box, Resin, The Well-Set Bar, White, Wood, kit:eligible",Active
white-artificial-flower-stem,White Artificial Flower Stem,"Artificial Flower Stem, cat:decor, cat:new-arrivals, Décor & Styling, Entertaining, Everyday Beauty, Flowers on the Table, Gifting, Hostess Gift, Housewarming, Iron, Just Because, Minimalist, Mother's Day, Organic Modern, Polietileno, Polyester, Realistic appearance; requires no water or sunlight; does not attract insects., Scandinavian, The Host's Touch, Wedding Season, White, kit:eligible",Active
white-cast-iron-dutch-oven-9-4-in-4-2-qt,"White Cast Iron Dutch Oven, 9.4 in, 4.2 qt","000 mL) capacity, 100% cast iron; induction- and oven-safe; 4.2 qt (4, Black, cat:kitchen, cat:new-arrivals, Christmas, Classic/Heritage, Cooking & Baking, Cooking Together, Dutch Oven, Entertaining, Everyday Use, Fundido, Holiday Gift, Holiday Traditions, Housewarming, Iron, Minimalist, Organic Modern, seg:the-first-kitchen, Thanksgiving, The Sunday Table, Wedding, Wedding Season, White, kit:eligible",Active
white-cast-iron-pan-6-5-in,"White Cast Iron Pan, 6.5 in","100% cast iron; induction-compatible cookware; oven-safe, Black, Cast Iron Pan, cat:kitchen, cat:new-arrivals, Cooking & Baking, Cooking Together, Everyday Use, Father's Day, Fundido, Hostess Gift, Housewarming, Iron, Minimalist, Mother's Day, Organic Modern, Scandinavian, seg:the-first-kitchen, seg:weeknight-ceremony, Serving, The Host's Touch, The Sunday Table, Wedding, Wedding Season, White, kit:eligible",Active
white-cast-iron-pot-with-lid-2-6-qt,"White Cast Iron Pot with Lid, 2.6 Qt","100% cast iron; induction- and oven-safe., Black, cat:kitchen, cat:new-arrivals, Christmas, Classic/Heritage, Cooking & Baking, Cooking Together, Dutch Oven, Entertaining, Everyday Use, Fundido, Hostess Gift, Housewarming, Iron, Minimalist, Organic Modern, seg:the-first-kitchen, seg:the-full-table, Thanksgiving, The Dinner Party, The Sunday Table, Wedding, Wedding Season, White, kit:eligible",Active
white-cast-iron-saucepan-with-long-handle,White Cast Iron Saucepan with Long Handle,"A Gift with a Story, and ceramic cooktops, Black, cat:kitchen, cat:new-arrivals, Classic/Heritage, Cooking & Baking, Cooking Together, electric, Everyday Use, Fundido, Gifting, halogen, Housewarming, Iron, Minimalist, Mother's Day, Organic Modern, Oven-safe; induction-compatible; suitable for gas, Saucepan, seg:the-first-kitchen, seg:weeknight-ceremony, Thank-You, Thanksgiving, The Sunday Table, Wedding, Wedding Season, White, kit:eligible",Active
white-cast-iron-skillet-10-2-in,"White Cast Iron Skillet, 10.2 in","100% cast iron; induction-compatible; oven-safe, Black, Cast Iron Skillet, cat:kitchen, cat:new-arrivals, Christmas, Cooking & Baking, Cooking Together, Everyday Use, Fundido, Gifting, Housewarming, Iron, Minimalist, Mother's Day, Organic Modern, Scandinavian, seg:the-first-kitchen, Self-Gift, The Housewarming, The Sunday Table, Wedding, Wedding Season, White, kit:eligible",Active
white-cast-iron-skillet-7-9-in-20-cm,"White Cast Iron Skillet, 7.9 in (20 cm)","100% cast iron; induction-compatible and oven-safe., Black, Cast Iron Skillet, cat:kitchen, cat:new-arrivals, Cooking & Baking, Cooking Together, Everyday Use, Fundido, Gifting, Housewarming, Iron, Minimalist, Organic Modern, Scandinavian, seg:the-first-kitchen, Self-Gift, The Host's Touch, The Sunday Table, Wedding, Wedding Season, White, kit:eligible",Active
white-ceramic-christmas-tree-8-5-in,"White Ceramic Christmas Tree, 8.5 in","100% ceramic; LR44 battery included; cord-free decorative display, cat:decor, cat:new-arrivals, Ceramic, Christmas, Décor & Styling, Gifting, Holiday Gift, Holiday Traditions, Hostess Gift, Minimalist, Organic Modern, Scandinavian, Seasonal Tables, seg:someone-in-mind, Self-Gift, Special Occasion, Tabletop Christmas Tree, The Host's Touch, White, kit:eligible",Active
white-ceramic-christmas-tree-bowl-23-7-fl-oz,"White Ceramic Christmas Tree Bowl, 23.7 fl oz","cat:new-arrivals, cat:tabletop, Ceramic, Christmas, Entertaining, Gifting, Holiday Gift, Holiday Traditions, Hostess Gift, Hostess Gifts, Housewarming, Microwave- and dishwasher-safe ceramic, Minimalist, Organic Modern, Scandinavian, seg:someone-in-mind, Serving, Serving Bowl, The Host's Touch, White, kit:eligible",Active
white-ceramic-christmas-tree-soap-dispenser,White Ceramic Christmas Tree Soap Dispenser,"100% ceramic body; refillable 12.8 fl oz (380 mL) capacity, cat:bath, cat:new-arrivals, Ceramic, Christmas, Décor & Styling, Everyday Use, Gifting, Holiday Gift, Holiday Traditions, Hostess Gift, Hostess Gifts, Housewarming, Minimalist, Organic Modern, Scandinavian, Soap Dispenser, The Overnight Guest, White, kit:eligible",Active
white-ceramic-led-christmas-house-8-5-in,"White Ceramic LED Christmas House, 8.5 in","100% ceramic; LED light with LR44 battery included, CASA NAVIDAD, cat:decor, cat:new-arrivals, Ceramic, Christmas, Classic/Heritage, Décor & Styling, Entertaining, Gifting, Holiday Gift, Holiday Traditions, Hostess Gift, Housewarming, Lighted Christmas Figurine, Minimalist, Scandinavian, Seasonal Tables, seg:someone-in-mind, The Host's Touch, White, kit:eligible",Active
white-ceramic-led-christmas-house-8-7-in,"White Ceramic LED Christmas House, 8.7 in","100% ceramic; battery-operated LED with LR44 battery included, CASA NAVIDAD, cat:decor, cat:new-arrivals, Ceramic, Christmas, Decorative LED House, Décor & Styling, Gifting, Holiday Gift, Holiday Traditions, Hostess Gift, Housewarming, Japandi, Minimalist, Scandinavian, Seasonal Tables, seg:someone-in-mind, Special Occasion, The Host's Touch, White, kit:eligible",Active
white-ceramic-oil-and-vinegar-dispenser-set-8-5-fl-oz,"White Ceramic Oil and Vinegar Dispenser Set, 8.5 fl oz","cat:gifts, cat:kitchen, cat:new-arrivals, Ceramic, CERAMICA Y MADERA, Cooking Together, Corcho, Dishwasher-safe ceramic; set of two 8.5 fl oz (250 mL) cruets with cork stoppers, Entertaining, Everyday Use, Hostess Gift, Housewarming, Japandi, Minimalist, Oil and Vinegar Dispenser Set, Organic Modern, seg:first-dinner-party, seg:the-first-kitchen, seg:the-full-table, Serving, The Art of the Table, The Dinner Party, Wedding, Wedding Season, White, kit:eligible",Active
white-ceramic-scalloped-bowl,White Ceramic Scalloped Bowl,"cat:new-arrivals, cat:tabletop, Ceramic, Christmas, Entertaining, Everyday Use, Hostess Gift, Housewarming, LUZ DE PINO, Microwave-safe; dishwasher-safe; 100% ceramic, Minimalist, Organic Modern, Scandinavian, seg:the-first-kitchen, seg:the-full-table, Serving, Serving Bowl, Thanksgiving, The Art of the Table, The Sunday Table, Wedding, Wedding Season, Weekend Gatherings, White, kit:eligible",Active
white-ceramic-snowflake-plate,White Ceramic Snowflake Plate,"cat:new-arrivals, cat:tabletop, Ceramic, Christmas, Classic/Heritage, Dessert Plate, Entertaining, Gifting, Hanukkah, Holiday Gift, Holiday Traditions, Hostess Gift, Hostess Gifts, Housewarming, Microwave- and dishwasher-safe ceramic; raised white snowflake detailing, Minimalist, New Year, Scandinavian, Seasonal Tables, seg:someone-in-mind, Serving, SNOWFLAKE, White, kit:eligible",Active
white-ceramic-snowflake-plate-9-4-in-24-cm,"White Ceramic Snowflake Plate, 9.4 in (24 cm)","cat:new-arrivals, cat:tabletop, Ceramic, Christmas, Entertaining, Gifting, Hanukkah, Holiday Gift, Holiday Traditions, Hostess Gift, Housewarming, Microwave-safe; dishwasher-safe; 100% ceramic, Minimalist, New Year, Organic Modern, Salad Plate, Scandinavian, Seasonal Tables, Serving, SNOWFLAKE, The Art of the Table, White, kit:eligible",Active
white-ceramic-star-shaped-serving-bowl-medium,"White Ceramic Star-Shaped Serving Bowl, Medium","cat:new-arrivals, cat:tabletop, Ceramic, Christmas, Coastal, Cocktail Hour, Entertaining, Gifting, Hostess Gift, Hostess Gifts, Housewarming, Just Because, Microwave- and dishwasher-safe ceramic, Minimalist, Organic Modern, seg:someone-in-mind, Serving, Serving Bowl, The Sunday Table, White, kit:eligible",Active
